data_type,display_in_jbrowse,show_feature_label,label,comment,assayed_gene_product,background,alleles,mutant(s),conditions,growth_phase_or_response,strand,assay_type,first_author,publication_year,pmed_id,DB,study_id,sample_id,short_description,data_file_type,source_url
Chromatin binding,yes,yes,SPCC417.09c ChIP-seq Input ; repeat 1 - Skribbe et al. (2025),,SPCC417.09c,h- leu1-32 ura-D18 ade6-704 SPCC417.09c::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8446123,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8446123_SPCC417.09c_IN_rep1_cpm_1.bw
Chromatin binding,yes,yes,SPCC417.09c ChIP-seq Input ; repeat 2 - Skribbe et al. (2025),,SPCC417.09c,h- leu1-32 ura-D18 ade6-704 SPCC417.09c::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8446124,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8446124_SPCC417.09c_IN_rep2_cpm_1.bw
Chromatin binding,yes,yes,SPCC757.04 ChIP-seq ; repeat 1 - Skribbe et al. (2025),,SPCC757.04,h- leu1-32 ura-D18 ade6-704 SPCC757.04::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8446129,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8446129_SPCC757.04_ChIP_rep1_cpm_1.bw
Chromatin binding,yes,yes,SPCC757.04 ChIP-seq ; repeat 2 - Skribbe et al. (2025),,SPCC757.04,h- leu1-32 ura-D18 ade6-704 SPCC757.04::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8446130,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8446130_SPCC757.04_ChIP_rep2_cpm_1.bw
Chromatin binding,yes,yes,SPCC757.04 ChIP-seq Input ; repeat 1 - Skribbe et al. (2025),,SPCC757.04,h- leu1-32 ura-D18 ade6-704 SPCC757.04::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8446127,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8446127_SPCC757.04_IN_rep1_cpm_1.bw
Chromatin binding,yes,yes,SPCC757.04 ChIP-seq Input ; repeat 2 - Skribbe et al. (2025),,SPCC757.04,h- leu1-32 ura-D18 ade6-704 SPCC757.04::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8446128,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8446128_SPCC757.04_IN_rep2_cpm_1.bw
Chromatin binding,yes,yes,Fhl1 ChIP-seq ; repeat 1 - Skribbe et al. (2025),,Fhl1,h- leu1-32 ura-D18 ade6-704 fhl1::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445845,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445845_Fhl1_ChIP_rep1_cpm_1.bw
Chromatin binding,yes,yes,Fhl1 ChIP-seq ; repeat 2 - Skribbe et al. (2025),,Fhl1,h- leu1-32 ura-D18 ade6-704 fhl1::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445846,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445846_Fhl1_ChIP_rep2_cpm_1.bw
Chromatin binding,yes,yes,Fhl1 ChIP-seq Input ; repeat 1 - Skribbe et al. (2025),,Fhl1,h- leu1-32 ura-D18 ade6-704 fhl1::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445843,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445843_Fhl1_IN_rep1_cpm_1.bw
Chromatin binding,yes,yes,Fhl1 ChIP-seq Input ; repeat 2 - Skribbe et al. (2025),,Fhl1,h- leu1-32 ura-D18 ade6-704 fhl1::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445844,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445844_Fhl1_IN_rep2_cpm_1.bw
Chromatin binding,yes,yes,SPCC777.02 ChIP-seq ; repeat 1 - Skribbe et al. (2025),,SPCC777.02,h- leu1-32 ura-D18 ade6-704 SPCC777.02::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8446133,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8446133_SPCC777.02_ChIP_rep1_cpm_1.bw
Chromatin binding,yes,yes,SPCC777.02 ChIP-seq ; repeat 2 - Skribbe et al. (2025),,SPCC777.02,h- leu1-32 ura-D18 ade6-704 SPCC777.02::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8446134,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8446134_SPCC777.02_ChIP_rep2_cpm_1.bw
Chromatin binding,yes,yes,SPCC777.02 ChIP-seq Input ; repeat 1 - Skribbe et al. (2025),,SPCC777.02,h- leu1-32 ura-D18 ade6-704 SPCC777.02::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8446131,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8446131_SPCC777.02_IN_rep1_cpm_1.bw
Chromatin binding,yes,yes,SPCC777.02 ChIP-seq Input ; repeat 2 - Skribbe et al. (2025),,SPCC777.02,h- leu1-32 ura-D18 ade6-704 SPCC777.02::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8446132,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8446132_SPCC777.02_IN_rep2_cpm_1.bw
Chromatin binding,yes,yes,SPCC965.10 ChIP-seq ; repeat 1 - Skribbe et al. (2025),,SPCC965.10,h- leu1-32 ura-D18 ade6-704 SPCC965.10::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8446137,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8446137_SPCC965.10_ChIP_rep1_cpm_1.bw
Chromatin binding,yes,yes,SPCC965.10 ChIP-seq ; repeat 2 - Skribbe et al. (2025),,SPCC965.10,h- leu1-32 ura-D18 ade6-704 SPCC965.10::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8446138,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8446138_SPCC965.10_ChIP_rep2_cpm_1.bw
Chromatin binding,yes,yes,SPCC965.10 ChIP-seq Input ; repeat 1 - Skribbe et al. (2025),,SPCC965.10,h- leu1-32 ura-D18 ade6-704 SPCC965.10::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8446135,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8446135_SPCC965.10_IN_rep1_cpm_1.bw
Chromatin binding,yes,yes,SPCC965.10 ChIP-seq Input ; repeat 2 - Skribbe et al. (2025),,SPCC965.10,h- leu1-32 ura-D18 ade6-704 SPCC965.10::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8446136,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8446136_SPCC965.10_IN_rep2_cpm_1.bw
Chromatin binding,yes,yes,HOT regions (common frequent TF ChIP peaks),,,h- leu1-32 ura-D18 ade6-704 TF::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,,,,,bed,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/peaks_common-peaks-frequent.bed.gz
Chromatin binding,yes,yes,TF ChIP peaks (specific),,,h- leu1-32 ura-D18 ade6-704 TF::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,,,,,bed,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/peaks_specific-peaks.bed.gz
Chromatin binding,yes,yes,TF ChIP peaks (common ubiquitous),,,h- leu1-32 ura-D18 ade6-704 TF::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,,,,,bed,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/peaks_common-peaks-ubiquitous.bed.gz
upstream ORF,yes,yes,Upstream Open Reading Frames - Moro et al. (2021),,,h-,WT,not applicable,"glucose MM (EMM), standard temperature",vegetative growth,,ribosome profiling,Moro,2021,33992089,FigShare,10.6084/m9.figshare.12320597.v2,,S. pombe uORF mapped using sequencing data from PMID:28871121,GFF,https://www.pombase.org/external_datasets/Moro_2021_PMID_33992089/uORF_S_pombe_pmid_33992089.sorted.gff.gz
Heterochromatin domains,yes,yes,Small RNA-dependent heterochromatin domains (HOODs) - Yamanaka et al. (2013),,,mat1Msmt0 rrp6D::kanR ade6-210 leu1-32 his2 ura4DS/E otr1R(SphI)::ura4+,WT,not applicable,,vegetative growth,,ChIP-chip,Yamanaka,2013,23151475,,,,,GFF,https://www.pombase.org/external_datasets/Yamanaka_2013_PMID_23151475/PMID_23151475_heterochromatin_domains.sorted.gff.gz
TF binding sites,yes,no,TF binding site - AACCCT box,,,,,,,,,,,,,,,,,bed,https://www.pombase.org/internal_datasets/tf_binding_sites/pombe_binding_sites_AACCCT_box.sorted.bed.gz
TF binding sites,yes,no,TF binding site - Ace2 UAS,,,,,,,,,,,,,,,,,bed,https://www.pombase.org/internal_datasets/tf_binding_sites/pombe_binding_sites_Ace2_UAS.sorted.bed.gz
TF binding sites,yes,no,TF binding site - Ace2 binding motif,,,,,,,,,,,,,,,,,bed,https://www.pombase.org/internal_datasets/tf_binding_sites/pombe_binding_sites_Ace2_binding_motif.sorted.bed.gz
TF binding sites,yes,no,TF binding site - Adn2 binding motif 1,,,,,,,,,,,,,,,,,bed,https://www.pombase.org/internal_datasets/tf_binding_sites/pombe_binding_sites_Adn2_binding_motif_1.sorted.bed.gz
TF binding sites,yes,no,TF binding site - Adn2 binding motif 2,,,,,,,,,,,,,,,,,bed,https://www.pombase.org/internal_datasets/tf_binding_sites/pombe_binding_sites_Adn2_binding_motif_2.sorted.bed.gz
TF binding sites,yes,no,TF binding site - Adn3 binding motif 1,,,,,,,,,,,,,,,,,bed,https://www.pombase.org/internal_datasets/tf_binding_sites/pombe_binding_sites_Adn3_binding_motif_1.sorted.bed.gz
TF binding sites,yes,no,TF binding site - Adn3 binding motif 2,,,,,,,,,,,,,,,,,bed,https://www.pombase.org/internal_datasets/tf_binding_sites/pombe_binding_sites_Adn3_binding_motif_2.sorted.bed.gz
TF binding sites,yes,no,TF binding site - Ams2 binding motif 1,,,,,,,,,,,,,,,,,bed,https://www.pombase.org/internal_datasets/tf_binding_sites/pombe_binding_sites_Ams2_binding_motif_1.sorted.bed.gz
TF binding sites,yes,no,TF binding site - Ams2 binding motif 2,,,,,,,,,,,,,,,,,bed,https://www.pombase.org/internal_datasets/tf_binding_sites/pombe_binding_sites_Ams2_binding_motif_2.sorted.bed.gz
TF binding sites,yes,no,TF binding site - AP 1 binding site,,,,,,,,,,,,,,,,,bed,https://www.pombase.org/internal_datasets/tf_binding_sites/pombe_binding_sites_AP_1_binding_site.sorted.bed.gz
TF binding sites,yes,no,TF binding site - Atf1 binding motif,,,,,,,,,,,,,,,,,bed,https://www.pombase.org/internal_datasets/tf_binding_sites/pombe_binding_sites_Atf1_binding_motif.sorted.bed.gz
TF binding sites,yes,no,TF binding site - calcineurin-dependent response element (CDRE motif),,,,,,,,,,,,,,,,,bed,https://www.pombase.org/internal_datasets/tf_binding_sites/pombe_binding_sites_calcineurin-dependent_response_element_CDRE_motif.sorted.bed.gz
TF binding sites,yes,no,TF binding site - CCAAT motif,,,,,,,,,,,,,,,,,bed,https://www.pombase.org/internal_datasets/tf_binding_sites/pombe_binding_sites_CCAAT_motif.sorted.bed.gz
TF binding sites,yes,no,TF binding site - Cdc10 binding motif,,,,,,,,,,,,,,,,,bed,https://www.pombase.org/internal_datasets/tf_binding_sites/pombe_binding_sites_Cdc10_binding_motif.sorted.bed.gz
TF binding sites,yes,no,TF binding site - copper-response element (CuRE),,,,,,,,,,,,,,,,,bed,https://www.pombase.org/internal_datasets/tf_binding_sites/pombe_binding_sites_copper-response_element_CuRE.sorted.bed.gz
TF binding sites,yes,no,TF binding site - CSL response element,,,,,,,,,,,,,,,,,bed,https://www.pombase.org/internal_datasets/tf_binding_sites/pombe_binding_sites_CSL_response_element.sorted.bed.gz
TF binding sites,yes,no,TF binding site - cyclic AMP response element (CRE),,,,,,,,,,,,,,,,,bed,https://www.pombase.org/internal_datasets/tf_binding_sites/pombe_binding_sites_cyclic_AMP_response_element_CRE.sorted.bed.gz
TF binding sites,yes,no,TF binding site - Deb1 binding motif,,,,,,,,,,,,,,,,,bed,https://www.pombase.org/internal_datasets/tf_binding_sites/pombe_binding_sites_Deb1_binding_motif.sorted.bed.gz
TF binding sites,yes,no,TF binding site - DNA damage response element (DRE),,,,,,,,,,,,,,,,,bed,https://www.pombase.org/internal_datasets/tf_binding_sites/pombe_binding_sites_DNA_damage_response_element_DRE.sorted.bed.gz
TF binding sites,yes,no,TF binding site - Esc1 binding motif,,,,,,,,,,,,,,,,,bed,https://www.pombase.org/internal_datasets/tf_binding_sites/pombe_binding_sites_Esc1_binding_motif.sorted.bed.gz
TF binding sites,yes,no,TF binding site - Fep1 binding motif,,,,,,,,,,,,,,,,,bed,https://www.pombase.org/internal_datasets/tf_binding_sites/pombe_binding_sites_Fep1_binding_motif.sorted.bed.gz
TF binding sites,yes,no,TF binding site - Fhl1 binding motif 1,,,,,,,,,,,,,,,,,bed,https://www.pombase.org/internal_datasets/tf_binding_sites/pombe_binding_sites_Fhl1_binding_motif_1.sorted.bed.gz
TF binding sites,yes,no,TF binding site - Fhl1 binding motif 2,,,,,,,,,,,,,,,,,bed,https://www.pombase.org/internal_datasets/tf_binding_sites/pombe_binding_sites_Fhl1_binding_motif_2.sorted.bed.gz
TF binding sites,yes,no,TF binding site - Fkh2 binding motif,,,,,,,,,,,,,,,,,bed,https://www.pombase.org/internal_datasets/tf_binding_sites/pombe_binding_sites_Fkh2_binding_motif.sorted.bed.gz
TF binding sites,yes,no,TF binding site - FLEX element,,,,,,,,,,,,,,,,,bed,https://www.pombase.org/internal_datasets/tf_binding_sites/pombe_binding_sites_FLEX_element.sorted.bed.gz
TF binding sites,yes,no,TF binding site - forkhead motif,,,,,,,,,,,,,,,,,bed,https://www.pombase.org/internal_datasets/tf_binding_sites/pombe_binding_sites_forkhead_motif.sorted.bed.gz
TF binding sites,yes,no,TF binding site - GATA box,,,,,,,,,,,,,,,,,bed,https://www.pombase.org/internal_datasets/tf_binding_sites/pombe_binding_sites_GATA_box.sorted.bed.gz
TF binding sites,yes,no,TF binding site - heat shock element (HSE),,,,,,,,,,,,,,,,,bed,https://www.pombase.org/internal_datasets/tf_binding_sites/pombe_binding_sites_heat_shock_element_HSE.sorted.bed.gz
TF binding sites,yes,no,TF binding site - homol D box,,,,,,,,,,,,,,,,,bed,https://www.pombase.org/internal_datasets/tf_binding_sites/pombe_binding_sites_homol_D_box.sorted.bed.gz
TF binding sites,yes,no,TF binding site - homol E box,,,,,,,,,,,,,,,,,bed,https://www.pombase.org/internal_datasets/tf_binding_sites/pombe_binding_sites_homol_E_box.sorted.bed.gz
TF binding sites,yes,no,TF binding site - Hsf1 binding motif,,,,,,,,,,,,,,,,,bed,https://www.pombase.org/internal_datasets/tf_binding_sites/pombe_binding_sites_Hsf1_binding_motif.sorted.bed.gz
TF binding sites,no,no,TF binding site - Inr consensus initiator sequence,,,,,,,,,,,,,,,,,bed,https://www.pombase.org/internal_datasets/tf_binding_sites/pombe_binding_sites_Inr_consensus_initiator_sequence.sorted.bed.gz
TF binding sites,yes,no,TF binding site - Inr immediate downstream motif,,,,,,,,,,,,,,,,,bed,https://www.pombase.org/internal_datasets/tf_binding_sites/pombe_binding_sites_Inr_immediate_downstream_motif.sorted.bed.gz
TF binding sites,yes,no,TF binding site - iron repressed GATA element,,,,,,,,,,,,,,,,,bed,https://www.pombase.org/internal_datasets/tf_binding_sites/pombe_binding_sites_iron_repressed_GATA_element.sorted.bed.gz
TF binding sites,yes,no,TF binding site - Loz1 binding motif,,,,,,,,,,,,,,,,,bed,https://www.pombase.org/internal_datasets/tf_binding_sites/pombe_binding_sites_Loz1_binding_motif.sorted.bed.gz
TF binding sites,yes,no,TF binding site - LOZ1 response element,,,,,,,,,,,,,,,,,bed,https://www.pombase.org/internal_datasets/tf_binding_sites/pombe_binding_sites_LOZ1_response_element.sorted.bed.gz
TF binding sites,yes,no,TF binding site - Mca1 binding motif,,,,,,,,,,,,,,,,,bed,https://www.pombase.org/internal_datasets/tf_binding_sites/pombe_binding_sites_Mca1_binding_motif.sorted.bed.gz
TF binding sites,yes,no,TF binding site - MluI cell cycle box (MCB),,,,,,,,,,,,,,,,,bed,https://www.pombase.org/internal_datasets/tf_binding_sites/pombe_binding_sites_MluI_cell_cycle_box_MCB.sorted.bed.gz
TF binding sites,yes,no,TF binding site - Pcr1 binding motif,,,,,,,,,,,,,,,,,bed,https://www.pombase.org/internal_datasets/tf_binding_sites/pombe_binding_sites_Pcr1_binding_motif.sorted.bed.gz
TF binding sites,yes,no,TF binding site - Pho7 binding motif,,,,,,,,,,,,,,,,,bed,https://www.pombase.org/internal_datasets/tf_binding_sites/pombe_binding_sites_Pho7_binding_motif.sorted.bed.gz
TF binding sites,yes,no,TF binding site - Pho7 binding site,,,,,,,,,,,,,,,,,bed,https://www.pombase.org/internal_datasets/tf_binding_sites/pombe_binding_sites_Pho7_binding_site.sorted.bed.gz
TF binding sites,yes,no,TF binding site - Php3 binding motif,,,,,,,,,,,,,,,,,bed,https://www.pombase.org/internal_datasets/tf_binding_sites/pombe_binding_sites_Php3_binding_motif.sorted.bed.gz
TF binding sites,yes,no,TF binding site - pombe cell cycle box (PCB),,,,,,,,,,,,,,,,,bed,https://www.pombase.org/internal_datasets/tf_binding_sites/pombe_binding_sites_pombe_cell_cycle_box_PCB.sorted.bed.gz
TF binding sites,yes,no,TF binding site - Prr1 binding motif,,,,,,,,,,,,,,,,,bed,https://www.pombase.org/internal_datasets/tf_binding_sites/pombe_binding_sites_Prr1_binding_motif.sorted.bed.gz
TF binding sites,yes,no,TF binding site - Prt1 binding motif,,,,,,,,,,,,,,,,,bed,https://www.pombase.org/internal_datasets/tf_binding_sites/pombe_binding_sites_Prt1_binding_motif.sorted.bed.gz
TF binding sites,yes,no,TF binding site - Prz1 binding motif,,,,,,,,,,,,,,,,,bed,https://www.pombase.org/internal_datasets/tf_binding_sites/pombe_binding_sites_Prz1_binding_motif.sorted.bed.gz
TF binding sites,yes,no,TF binding site - Reb1 binding motif,,,,,,,,,,,,,,,,,bed,https://www.pombase.org/internal_datasets/tf_binding_sites/pombe_binding_sites_Reb1_binding_motif.sorted.bed.gz
TF binding sites,yes,no,TF binding site - Res1 binding motif,,,,,,,,,,,,,,,,,bed,https://www.pombase.org/internal_datasets/tf_binding_sites/pombe_binding_sites_Res1_binding_motif.sorted.bed.gz
TF binding sites,yes,no,TF binding site - Res2 binding motif,,,,,,,,,,,,,,,,,bed,https://www.pombase.org/internal_datasets/tf_binding_sites/pombe_binding_sites_Res2_binding_motif.sorted.bed.gz
TF binding sites,yes,no,TF binding site - Rsv2 binding motif,,,,,,,,,,,,,,,,,bed,https://www.pombase.org/internal_datasets/tf_binding_sites/pombe_binding_sites_Rsv2_binding_motif.sorted.bed.gz
TF binding sites,yes,no,TF binding site - Sak1 binding motif 1,,,,,,,,,,,,,,,,,bed,https://www.pombase.org/internal_datasets/tf_binding_sites/pombe_binding_sites_Sak1_binding_motif_1.sorted.bed.gz
TF binding sites,yes,no,TF binding site - Sak1 binding motif 2,,,,,,,,,,,,,,,,,bed,https://www.pombase.org/internal_datasets/tf_binding_sites/pombe_binding_sites_Sak1_binding_motif_2.sorted.bed.gz
TF binding sites,yes,no,TF binding site - Sap1 recognition motif,,,,,,,,,,,,,,,,,bed,https://www.pombase.org/internal_datasets/tf_binding_sites/pombe_binding_sites_Sap1_recognition_motif.sorted.bed.gz
TF binding sites,yes,no,TF binding site - Sep1 binding motif 1,,,,,,,,,,,,,,,,,bed,https://www.pombase.org/internal_datasets/tf_binding_sites/pombe_binding_sites_Sep1_binding_motif_1.sorted.bed.gz
TF binding sites,yes,no,TF binding site - Sep1 binding motif 2,,,,,,,,,,,,,,,,,bed,https://www.pombase.org/internal_datasets/tf_binding_sites/pombe_binding_sites_Sep1_binding_motif_2.sorted.bed.gz
TF binding sites,yes,no,TF binding site - SPAC11D3.17 binding motif,,,,,,,,,,,,,,,,,bed,https://www.pombase.org/internal_datasets/tf_binding_sites/pombe_binding_sites_SPAC11D3.17_binding_motif.sorted.bed.gz
TF binding sites,yes,no,TF binding site - SPAC3F10.12c binding motif,,,,,,,,,,,,,,,,,bed,https://www.pombase.org/internal_datasets/tf_binding_sites/pombe_binding_sites_SPAC3F10.12c_binding_motif.sorted.bed.gz
TF binding sites,yes,no,TF binding site - SPAC3H8.08c binding motif,,,,,,,,,,,,,,,,,bed,https://www.pombase.org/internal_datasets/tf_binding_sites/pombe_binding_sites_SPAC3H8.08c_binding_motif.sorted.bed.gz
TF binding sites,yes,no,TF binding site - SPBC16G5.17 binding motif,,,,,,,,,,,,,,,,,bed,https://www.pombase.org/internal_datasets/tf_binding_sites/pombe_binding_sites_SPBC16G5.17_binding_motif.sorted.bed.gz
TF binding sites,yes,no,TF binding site - SPBC56F2.05c binding motif,,,,,,,,,,,,,,,,,bed,https://www.pombase.org/internal_datasets/tf_binding_sites/pombe_binding_sites_SPBC56F2.05c_binding_motif.sorted.bed.gz
TF binding sites,yes,no,TF binding site - Ste11 binding motif,,,,,,,,,,,,,,,,,bed,https://www.pombase.org/internal_datasets/tf_binding_sites/pombe_binding_sites_Ste11_binding_motif.sorted.bed.gz
TF binding sites,yes,no,TF binding site - sterol regulatory element,,,,,,,,,,,,,,,,,bed,https://www.pombase.org/internal_datasets/tf_binding_sites/pombe_binding_sites_sterol_regulatory_element.sorted.bed.gz
TF binding sites,yes,no,TF binding site - STREP motif,,,,,,,,,,,,,,,,,bed,https://www.pombase.org/internal_datasets/tf_binding_sites/pombe_binding_sites_STREP_motif.sorted.bed.gz
TF binding sites,yes,no,TF binding site - TATA box,,,,,,,,,,,,,,,,,bed,https://www.pombase.org/internal_datasets/tf_binding_sites/pombe_binding_sites_TATA_box.sorted.bed.gz
TF binding sites,yes,no,TF binding site - Teb1 binding motif,,,,,,,,,,,,,,,,,bed,https://www.pombase.org/internal_datasets/tf_binding_sites/pombe_binding_sites_Teb1_binding_motif.sorted.bed.gz
TF binding sites,yes,no,TF binding site - Toe1 binding motif,,,,,,,,,,,,,,,,,bed,https://www.pombase.org/internal_datasets/tf_binding_sites/pombe_binding_sites_Toe1_binding_motif.sorted.bed.gz
TF binding sites,yes,no,TF binding site - Toe2 binding motif,,,,,,,,,,,,,,,,,bed,https://www.pombase.org/internal_datasets/tf_binding_sites/pombe_binding_sites_Toe2_binding_motif.sorted.bed.gz
TF binding sites,yes,no,TF binding site - Toe3 binding motif,,,,,,,,,,,,,,,,,bed,https://www.pombase.org/internal_datasets/tf_binding_sites/pombe_binding_sites_Toe3_binding_motif.sorted.bed.gz
TF binding sites,yes,no,TF binding site - TR box,,,,,,,,,,,,,,,,,bed,https://www.pombase.org/internal_datasets/tf_binding_sites/pombe_binding_sites_TR_box.sorted.bed.gz
TF binding sites,yes,no,TF binding site - Zas1 binding motif 1,,,,,,,,,,,,,,,,,bed,https://www.pombase.org/internal_datasets/tf_binding_sites/pombe_binding_sites_Zas1_binding_motif_1.sorted.bed.gz
TF binding sites,yes,no,TF binding site - Zas1 binding motif 2,,,,,,,,,,,,,,,,,bed,https://www.pombase.org/internal_datasets/tf_binding_sites/pombe_binding_sites_Zas1_binding_motif_2.sorted.bed.gz
TF binding sites,yes,no,TF binding site - Zas1 recognition motif,,,,,,,,,,,,,,,,,bed,https://www.pombase.org/internal_datasets/tf_binding_sites/pombe_binding_sites_Zas1_recognition_motif.sorted.bed.gz
